17	effective	_	effective	_	UNK	0	_	_	_	_	_	_	_	O
18	and	_	and	_	UNK	0	_	_	_	_	_	_	_	O
19	cost	_	cost	_	UNK	0	_	_	_	_	_	_	_	O
20	effective	_	effective	_	UNK	0	_	_	_	_	_	_	_	O
21	in	_	in	_	UNK	0	_	_	_	_	_	_	_	O
22	adults	_	adult	_	UNK	0	_	_	_	_	_	adult.n	People_by_age	S-Person
23	with	_	with	_	UNK	0	_	_	_	_	_	_	_	O
24	type	_	type	_	UNK	0	_	_	_	_	_	_	_	O
25	2	_	UNK	_	UNK	0	_	_	_	_	_	_	_	O
26	diabetes	_	UNK	_	UNK	0	_	_	_	_	_	_	_	O

1	be	_	be	_	UNK	0	_	_	_	_	_	_	_	O
2	aware	_	aware	_	UNK	0	_	_	_	_	_	_	_	O
3	that	_	that	_	UNK	0	_	_	_	_	_	_	_	O
4	,	_	,	_	,	0	_	_	_	_	_	_	_	O
5	if	_	if	_	UNK	0	_	_	_	_	_	_	_	O
6	metformin	_	UNK	_	UNK	0	_	_	_	_	_	_	_	O
7	is	_	be	_	UNK	0	_	_	_	_	_	_	_	O
8	contraindicated	_	UNK	_	UNK	0	_	_	_	_	_	_	_	O
9	or	_	or	_	UNK	0	_	_	_	_	_	_	_	O
10	not	_	not	_	UNK	0	_	_	_	_	_	_	_	O
11	tolerated	_	UNK	_	UNK	0	_	_	_	_	_	_	_	O
12	,	_	,	_	,	0	_	_	_	_	_	_	_	O
13	unk	_	UNK	_	UNK	0	_	_	_	_	_	_	_	O
14	is	_	be	_	UNK	0	_	_	_	_	_	_	_	O
15	both	_	both	_	UNK	0	_	_	_	_	_	_	_	O
16	clinically	_	UNK	_	UNK	0	_	_	_	_	_	_	_	O
17	effective	_	effective	_	UNK	0	_	_	_	_	_	_	_	O
18	and	_	and	_	UNK	0	_	_	_	_	_	_	_	O
19	cost	_	cost	_	UNK	0	_	_	_	_	_	_	_	O
20	effective	_	effective	_	UNK	0	_	_	_	_	_	_	_	O
21	in	_	in	_	UNK	0	_	_	_	_	_	_	_	O
22	adults	_	adult	_	UNK	0	_	_	_	_	_	_	_	O
23	with	_	with	_	UNK	0	_	_	_	_	_	_	_	O
24	type	_	type	_	UNK	0	_	_	_	_	_	type.n	Type	S-Subtype
25	2	_	UNK	_	UNK	0	_	_	_	_	_	_	_	O
26	diabetes	_	UNK	_	UNK	0	_	_	_	_	_	_	_	O

1	however	_	however	_	UNK	1	_	_	_	_	_	_	_	O
2	,	_	,	_	,	1	_	_	_	_	_	_	_	O
3	discuss	_	discuss	_	UNK	1	_	_	_	_	_	discuss.v	Discussion	O
4	with	_	with	_	UNK	1	_	_	_	_	_	_	_	B-Topic
5	any	_	any	_	UNK	1	_	_	_	_	_	_	_	I-Topic
6	person	_	person	_	UNK	1	_	_	_	_	_	_	_	I-Topic
7	for	_	for	_	UNK	1	_	_	_	_	_	_	_	I-Topic
8	whom	_	whom	_	UNK	1	_	_	_	_	_	_	_	I-Topic
9	unk	_	UNK	_	UNK	1	_	_	_	_	_	_	_	I-Topic
10	is	_	be	_	UNK	1	_	_	_	_	_	_	_	I-Topic
11	being	_	be	_	UNK	1	_	_	_	_	_	_	_	I-Topic
12	considered	_	consider	_	UNK	1	_	_	_	_	_	_	_	I-Topic
13	,	_	,	_	,	1	_	_	_	_	_	_	_	O
14	that	_	that	_	UNK	1	_	_	_	_	_	_	_	O
15	there	_	there	_	UNK	1	_	_	_	_	_	_	_	O
16	is	_	be	_	UNK	1	_	_	_	_	_	_	_	O
17	no	_	no	_	UNK	1	_	_	_	_	_	_	_	O
18	licensed	_	license	_	UNK	1	_	_	_	_	_	_	_	O
19	unk	_	UNK	_	UNK	1	_	_	_	_	_	_	_	O
20	combination	_	combination	_	UNK	1	_	_	_	_	_	_	_	O
21	containing	_	contain	_	UNK	1	_	_	_	_	_	_	_	O
22	unk	_	UNK	_	UNK	1	_	_	_	_	_	_	_	O
23	that	_	that	_	UNK	1	_	_	_	_	_	_	_	O
24	can	_	can	_	UNK	1	_	_	_	_	_	_	_	O
25	be	_	be	_	UNK	1	_	_	_	_	_	_	_	O
26	offered	_	offer	_	UNK	1	_	_	_	_	_	_	_	O
27	at	_	at	_	UNK	1	_	_	_	_	_	_	_	O
28	first	_	first	_	UNK	1	_	_	_	_	_	_	_	O
29	intensification	_	UNK	_	UNK	1	_	_	_	_	_	_	_	O
30	.	_	.	_	.	1	_	_	_	_	_	_	_	O

1	however	_	however	_	UNK	1	_	_	_	_	_	_	_	O
2	,	_	,	_	,	1	_	_	_	_	_	_	_	O
3	discuss	_	discuss	_	UNK	1	_	_	_	_	_	_	_	O
4	with	_	with	_	UNK	1	_	_	_	_	_	_	_	O
5	any	_	any	_	UNK	1	_	_	_	_	_	_	_	O
6	person	_	person	_	UNK	1	_	_	_	_	_	person.n	People	S-Person
7	for	_	for	_	UNK	1	_	_	_	_	_	_	_	O
8	whom	_	whom	_	UNK	1	_	_	_	_	_	_	_	O
9	unk	_	UNK	_	UNK	1	_	_	_	_	_	_	_	O
10	is	_	be	_	UNK	1	_	_	_	_	_	_	_	O
11	being	_	be	_	UNK	1	_	_	_	_	_	_	_	O
12	considered	_	consider	_	UNK	1	_	_	_	_	_	_	_	O
13	,	_	,	_	,	1	_	_	_	_	_	_	_	O
14	that	_	that	_	UNK	1	_	_	_	_	_	_	_	O
15	there	_	there	_	UNK	1	_	_	_	_	_	_	_	O
16	is	_	be	_	UNK	1	_	_	_	_	_	_	_	O
17	no	_	no	_	UNK	1	_	_	_	_	_	_	_	O
18	licensed	_	license	_	UNK	1	_	_	_	_	_	_	_	O
19	unk	_	UNK	_	UNK	1	_	_	_	_	_	_	_	O
20	combination	_	combination	_	UNK	1	_	_	_	_	_	_	_	O
21	containing	_	contain	_	UNK	1	_	_	_	_	_	_	_	O
22	unk	_	UNK	_	UNK	1	_	_	_	_	_	_	_	O
23	that	_	that	_	UNK	1	_	_	_	_	_	_	_	O
24	can	_	can	_	UNK	1	_	_	_	_	_	_	_	O
25	be	_	be	_	UNK	1	_	_	_	_	_	_	_	O
26	offered	_	offer	_	UNK	1	_	_	_	_	_	_	_	O
27	at	_	at	_	UNK	1	_	_	_	_	_	_	_	O
28	first	_	first	_	UNK	1	_	_	_	_	_	_	_	O
29	intensification	_	UNK	_	UNK	1	_	_	_	_	_	_	_	O
30	.	_	.	_	.	1	_	_	_	_	_	_	_	O

1	however	_	however	_	UNK	1	_	_	_	_	_	_	_	O
2	,	_	,	_	,	1	_	_	_	_	_	_	_	O
3	discuss	_	discuss	_	UNK	1	_	_	_	_	_	_	_	B-Item
4	with	_	with	_	UNK	1	_	_	_	_	_	_	_	I-Item
5	any	_	any	_	UNK	1	_	_	_	_	_	_	_	I-Item
6	person	_	person	_	UNK	1	_	_	_	_	_	_	_	I-Item
7	for	_	for	_	UNK	1	_	_	_	_	_	_	_	I-Item
8	whom	_	whom	_	UNK	1	_	_	_	_	_	_	_	I-Item
9	unk	_	UNK	_	UNK	1	_	_	_	_	_	_	_	I-Item
10	is	_	be	_	UNK	1	_	_	_	_	_	_	_	O
11	being	_	be	_	UNK	1	_	_	_	_	_	_	_	O
12	considered	_	consider	_	UNK	1	_	_	_	_	_	consider.v	Categorization	O
13	,	_	,	_	,	1	_	_	_	_	_	_	_	O
14	that	_	that	_	UNK	1	_	_	_	_	_	_	_	O
15	there	_	there	_	UNK	1	_	_	_	_	_	_	_	O
16	is	_	be	_	UNK	1	_	_	_	_	_	_	_	O
17	no	_	no	_	UNK	1	_	_	_	_	_	_	_	O
18	licensed	_	license	_	UNK	1	_	_	_	_	_	_	_	O
19	unk	_	UNK	_	UNK	1	_	_	_	_	_	_	_	O
20	combination	_	combination	_	UNK	1	_	_	_	_	_	_	_	O
21	containing	_	contain	_	UNK	1	_	_	_	_	_	_	_	O
22	unk	_	UNK	_	UNK	1	_	_	_	_	_	_	_	O
23	that	_	that	_	UNK	1	_	_	_	_	_	_	_	O
24	can	_	can	_	UNK	1	_	_	_	_	_	_	_	O
25	be	_	be	_	UNK	1	_	_	_	_	_	_	_	O
26	offered	_	offer	_	UNK	1	_	_	_	_	_	_	_	O
27	at	_	at	_	UNK	1	_	_	_	_	_	_	_	O
28	first	_	first	_	UNK	1	_	_	_	_	_	_	_	O
29	intensification	_	UNK	_	UNK	1	_	_	_	_	_	_	_	O
30	.	_	.	_	.	1	_	_	_	_	_	_	_	O

1	however	_	however	_	UNK	1	_	_	_	_	_	_	_	O
2	,	_	,	_	,	1	_	_	_	_	_	_	_	O
3	discuss	_	discuss	_	UNK	1	_	_	_	_	_	_	_	O
4	with	_	with	_	UNK	1	_	_	_	_	_	_	_	O
5	any	_	any	_	UNK	1	_	_	_	_	_	_	_	O
6	person	_	person	_	UNK	1	_	_	_	_	_	_	_	O
7	for	_	for	_	UNK	1	_	_	_	_	_	_	_	O
8	whom	_	whom	_	UNK	1	_	_	_	_	_	_	_	O
9	unk	_	UNK	_	UNK	1	_	_	_	_	_	_	_	O
10	is	_	be	_	UNK	1	_	_	_	_	_	_	_	O
11	being	_	be	_	UNK	1	_	_	_	_	_	_	_	O
12	considered	_	consider	_	UNK	1	_	_	_	_	_	_	_	O
13	,	_	,	_	,	1	_	_	_	_	_	_	_	O
14	that	_	that	_	UNK	1	_	_	_	_	_	_	_	O
15	there	_	there	_	UNK	1	_	_	_	_	_	there.adv	Locative_relation	S-Ground
16	is	_	be	_	UNK	1	_	_	_	_	_	_	_	S-Distance
17	no	_	no	_	UNK	1	_	_	_	_	_	_	_	B-Ground
18	licensed	_	license	_	UNK	1	_	_	_	_	_	_	_	I-Ground
19	unk	_	UNK	_	UNK	1	_	_	_	_	_	_	_	I-Ground
20	combination	_	combination	_	UNK	1	_	_	_	_	_	_	_	I-Ground
21	containing	_	contain	_	UNK	1	_	_	_	_	_	_	_	I-Ground
22	unk	_	UNK	_	UNK	1	_	_	_	_	_	_	_	I-Ground
23	that	_	that	_	UNK	1	_	_	_	_	_	_	_	I-Ground
24	can	_	can	_	UNK	1	_	_	_	_	_	_	_	I-Ground
25	be	_	be	_	UNK	1	_	_	_	_	_	_	_	I-Ground
26	offered	_	offer	_	UNK	1	_	_	_	_	_	_	_	I-Ground
27	at	_	at	_	UNK	1	_	_	_	_	_	_	_	I-Ground
28	first	_	first	_	UNK	1	_	_	_	_	_	_	_	I-Ground
29	intensification	_	UNK	_	UNK	1	_	_	_	_	_	_	_	I-Ground
30	.	_	.	_	.	1	_	_	_	_	_	_	_	O

1	however	_	however	_	UNK	1	_	_	_	_	_	_	_	O
2	,	_	,	_	,	1	_	_	_	_	_	_	_	O
3	discuss	_	discuss	_	UNK	1	_	_	_	_	_	_	_	O
4	with	_	with	_	UNK	1	_	_	_	_	_	_	_	O
5	any	_	any	_	UNK	1	_	_	_	_	_	_	_	O
6	person	_	person	_	UNK	1	_	_	_	_	_	_	_	O
7	for	_	for	_	UNK	1	_	_	_	_	_	_	_	O
8	whom	_	whom	_	UNK	1	_	_	_	_	_	_	_	O
9	unk	_	UNK	_	UNK	1	_	_	_	_	_	_	_	O
10	is	_	be	_	UNK	1	_	_	_	_	_	_	_	O
11	being	_	be	_	UNK	1	_	_	_	_	_	_	_	O
12	considered	_	consider	_	UNK	1	_	_	_	_	_	_	_	O
13	,	_	,	_	,	1	_	_	_	_	_	_	_	O
14	that	_	that	_	UNK	1	_	_	_	_	_	_	_	O
15	there	_	there	_	UNK	1	_	_	_	_	_	_	_	O
16	is	_	be	_	UNK	1	_	_	_	_	_	_	_	O
17	no	_	no	_	UNK	1	_	_	_	_	_	_	_	O
18	licensed	_	license	_	UNK	1	_	_	_	_	_	_	_	O
19	unk	_	UNK	_	UNK	1	_	_	_	_	_	_	_	O
20	combination	_	combination	_	UNK	1	_	_	_	_	_	_	_	O
21	containing	_	contain	_	UNK	1	_	_	_	_	_	_	_	B-Entity
22	unk	_	UNK	_	UNK	1	_	_	_	_	_	_	_	I-Entity
23	that	_	that	_	UNK	1	_	_	_	_	_	_	_	I-Entity
24	can	_	can	_	UNK	1	_	_	_	_	_	can.n	Capability	O
25	be	_	be	_	UNK	1	_	_	_	_	_	_	_	B-Event
26	offered	_	offer	_	UNK	1	_	_	_	_	_	_	_	I-Event
27	at	_	at	_	UNK	1	_	_	_	_	_	_	_	I-Event
28	first	_	first	_	UNK	1	_	_	_	_	_	_	_	I-Event
29	intensification	_	UNK	_	UNK	1	_	_	_	_	_	_	_	I-Event
30	.	_	.	_	.	1	_	_	_	_	_	_	_	O

1	however	_	however	_	UNK	1	_	_	_	_	_	_	_	O
2	,	_	,	_	,	1	_	_	_	_	_	_	_	O
3	discuss	_	discuss	_	UNK	1	_	_	_	_	_	_	_	O
4	with	_	with	_	UNK	1	_	_	_	_	_	_	_	O
5	any	_	any	_	UNK	1	_	_	_	_	_	_	_	O
6	person	_	person	_	UNK	1	_	_	_	_	_	_	_	O
7	for	_	for	_	UNK	1	_	_	_	_	_	_	_	O
8	whom	_	whom	_	UNK	1	_	_	_	_	_	_	_	O
9	unk	_	UNK	_	UNK	1	_	_	_	_	_	_	_	O
10	is	_	be	_	UNK	1	_	_	_	_	_	_	_	O
11	being	_	be	_	UNK	1	_	_	_	_	_	_	_	O
12	considered	_	consider	_	UNK	1	_	_	_	_	_	_	_	O
13	,	_	,	_	,	1	_	_	_	_	_	_	_	O
14	that	_	that	_	UNK	1	_	_	_	_	_	_	_	O
15	there	_	there	_	UNK	1	_	_	_	_	_	_	_	O
16	is	_	be	_	UNK	1	_	_	_	_	_	_	_	O
17	no	_	no	_	UNK	1	_	_	_	_	_	_	_	O
18	licensed	_	license	_	UNK	1	_	_	_	_	_	_	_	O
19	unk	_	UNK	_	UNK	1	_	_	_	_	_	_	_	O
20	combination	_	combination	_	UNK	1	_	_	_	_	_	_	_	O
21	containing	_	contain	_	UNK	1	_	_	_	_	_	_	_	O
22	unk	_	UNK	_	UNK	1	_	_	_	_	_	_	_	O
23	that	_	that	_	UNK	1	_	_	_	_	_	_	_	O
24	can	_	can	_	UNK	1	_	_	_	_	_	_	_	O
25	be	_	be	_	UNK	1	_	_	_	_	_	_	_	O
26	offered	_	offer	_	UNK	1	_	_	_	_	_	_	_	O
27	at	_	at	_	UNK	1	_	_	_	_	_	_	_	O
28	first	_	first	_	UNK	1	_	_	_	_	_	first.adv	First_experience	O
29	intensification	_	UNK	_	UNK	1	_	_	_	_	_	_	_	S-Experience
30	.	_	.	_	.	1	_	_	_	_	_	_	_	O

1	known	_	know	_	UNK	2	_	_	_	_	_	know.v	Awareness	O
2	risk	_	risk	_	UNK	2	_	_	_	_	_	_	_	B-Content
3	factors	_	factor	_	UNK	2	_	_	_	_	_	_	_	I-Content
4	for	_	for	_	UNK	2	_	_	_	_	_	_	_	I-Content
5	these	_	these	_	UNK	2	_	_	_	_	_	_	_	I-Content
6	conditions	_	condition	_	UNK	2	_	_	_	_	_	_	_	I-Content
7	,	_	,	_	,	2	_	_	_	_	_	_	_	I-Content
8	including	_	include	_	UNK	2	_	_	_	_	_	_	_	I-Content
9	increased	_	increase	_	UNK	2	_	_	_	_	_	_	_	I-Content
10	age	_	age	_	UNK	2	_	_	_	_	_	_	_	I-Content
11	,	_	,	_	,	2	_	_	_	_	_	_	_	O
12	should	_	should	_	UNK	2	_	_	_	_	_	_	_	O
13	be	_	be	_	UNK	2	_	_	_	_	_	_	_	O
14	carefully	_	carefully	_	UNK	2	_	_	_	_	_	_	_	O
15	evaluated	_	UNK	_	UNK	2	_	_	_	_	_	_	_	O
16	before	_	before	_	UNK	2	_	_	_	_	_	_	_	O
17	treatment	_	treatment	_	UNK	2	_	_	_	_	_	_	_	O
18	:	_	:	_	:	2	_	_	_	_	_	_	_	O
19	see	_	see	_	UNK	2	_	_	_	_	_	_	_	O
20	the	_	the	_	UNK	2	_	_	_	_	_	_	_	O
21	manufacturers	_	manufacturer	_	UNK	2	_	_	_	_	_	_	_	O
22	'	_	'	_	UNK	2	_	_	_	_	_	_	_	O
23	summaries	_	summary	_	UNK	2	_	_	_	_	_	_	_	O
24	of	_	of	_	UNK	2	_	_	_	_	_	_	_	O
25	product	_	product	_	UNK	2	_	_	_	_	_	_	_	O
26	characteristics	_	characteristic	_	UNK	2	_	_	_	_	_	_	_	O
27	for	_	for	_	UNK	2	_	_	_	_	_	_	_	O
28	details	_	detail	_	UNK	2	_	_	_	_	_	_	_	O

1	known	_	know	_	UNK	2	_	_	_	_	_	_	_	O
2	risk	_	risk	_	UNK	2	_	_	_	_	_	risk.n	Run_risk	O
3	factors	_	factor	_	UNK	2	_	_	_	_	_	_	_	B-Action
4	for	_	for	_	UNK	2	_	_	_	_	_	_	_	I-Action
5	these	_	these	_	UNK	2	_	_	_	_	_	_	_	I-Action
6	conditions	_	condition	_	UNK	2	_	_	_	_	_	_	_	I-Action
7	,	_	,	_	,	2	_	_	_	_	_	_	_	O
8	including	_	include	_	UNK	2	_	_	_	_	_	_	_	O
9	increased	_	increase	_	UNK	2	_	_	_	_	_	_	_	O
10	age	_	age	_	UNK	2	_	_	_	_	_	_	_	O
11	,	_	,	_	,	2	_	_	_	_	_	_	_	O
12	should	_	should	_	UNK	2	_	_	_	_	_	_	_	O
13	be	_	be	_	UNK	2	_	_	_	_	_	_	_	O
14	carefully	_	carefully	_	UNK	2	_	_	_	_	_	_	_	O
15	evaluated	_	UNK	_	UNK	2	_	_	_	_	_	_	_	O
16	before	_	before	_	UNK	2	_	_	_	_	_	_	_	O
17	treatment	_	treatment	_	UNK	2	_	_	_	_	_	_	_	O
18	:	_	:	_	:	2	_	_	_	_	_	_	_	O
19	see	_	see	_	UNK	2	_	_	_	_	_	_	_	O
20	the	_	the	_	UNK	2	_	_	_	_	_	_	_	O
21	manufacturers	_	manufacturer	_	UNK	2	_	_	_	_	_	_	_	O
22	'	_	'	_	UNK	2	_	_	_	_	_	_	_	O
23	summaries	_	summary	_	UNK	2	_	_	_	_	_	_	_	O
24	of	_	of	_	UNK	2	_	_	_	_	_	_	_	O
25	product	_	product	_	UNK	2	_	_	_	_	_	_	_	O
26	characteristics	_	characteristic	_	UNK	2	_	_	_	_	_	_	_	O
27	for	_	for	_	UNK	2	_	_	_	_	_	_	_	O
28	details	_	detail	_	UNK	2	_	_	_	_	_	_	_	O

1	known	_	know	_	UNK	2	_	_	_	_	_	_	_	B-Total
2	risk	_	risk	_	UNK	2	_	_	_	_	_	_	_	I-Total
3	factors	_	factor	_	UNK	2	_	_	_	_	_	_	_	I-Total
4	for	_	for	_	UNK	2	_	_	_	_	_	_	_	I-Total
5	these	_	these	_	UNK	2	_	_	_	_	_	_	_	I-Total
6	conditions	_	condition	_	UNK	2	_	_	_	_	_	_	_	I-Total
7	,	_	,	_	,	2	_	_	_	_	_	_	_	O
8	including	_	include	_	UNK	2	_	_	_	_	_	include.v	Inclusion	O
9	increased	_	increase	_	UNK	2	_	_	_	_	_	_	_	B-Part
10	age	_	age	_	UNK	2	_	_	_	_	_	_	_	I-Part
11	,	_	,	_	,	2	_	_	_	_	_	_	_	O
12	should	_	should	_	UNK	2	_	_	_	_	_	_	_	O
13	be	_	be	_	UNK	2	_	_	_	_	_	_	_	O
14	carefully	_	carefully	_	UNK	2	_	_	_	_	_	_	_	O
15	evaluated	_	UNK	_	UNK	2	_	_	_	_	_	_	_	O
16	before	_	before	_	UNK	2	_	_	_	_	_	_	_	O
17	treatment	_	treatment	_	UNK	2	_	_	_	_	_	_	_	O
18	:	_	:	_	:	2	_	_	_	_	_	_	_	O
19	see	_	see	_	UNK	2	_	_	_	_	_	_	_	O
20	the	_	the	_	UNK	2	_	_	_	_	_	_	_	O
