clear information	0	1.0	2	Ensure that consent to treatment is based on the provision of clear information (which should also be available in written form) about the intervention, covering: what it comprises what is expected of the person while having it likely outcomes (including any side effects).	Ensure that consent to treatment is based on the provision of clear information (which should also be available in written form) about the intervention, covering: what it comprises what is expected of the person while having it likely outcomes (including any side effects).	
cognitive behavioural	0	1.0	4	Last updated April 2018 consider offering one or more of the following interventions, guided by the person's preference: individual guided self-help based on the principles of cognitive behavioural therapy (CBT) computerised cognitive behavioural therapy (CCBT) a structured group physical activity programme.	For people with persistent subthreshold depressive symptoms or mild to moderate depression, consider offering one or more of the following interventions, guided by the person's preference: individual guided self-help based on the principles of cognitive behavioural therapy (CBT) computerised cognitive behavioural therapy (CCBT) a structured group physical activity programme.	Last updated April 2018 consider offering one or more of the following interventions, guided by the person's preference: individual guided self-help based on the principles of cognitive behavioural therapy (CBT) computerised cognitive behavioural therapy (CCBT) a structured group physical activity programme.	For people with persistent subthreshold depressive symptoms or mild to moderate depression, consider offering one or more of the following interventions, guided by the person's preference: individual guided self-help based on the principles of cognitive behavioural therapy (CBT) computerised cognitive behavioural therapy (CCBT) a structured group physical activity programme.	
cognitive impairments	0	1.0	2	When assessing a person with suspected depression, be aware of any learning disabilities or acquired cognitive impairments, and if necessary consider consulting with a relevant specialist when developing treatment plans and strategies.	When assessing a person with suspected depression, be aware of any learning disabilities or acquired cognitive impairments, and if necessary consider consulting with a relevant specialist when developing treatment plans and strategies.	
competent practitioner	0	1.0	8	All interventions for depression should be delivered by competent practitioners	All interventions for depression should be delivered by competent practitioners.	Physical activity programmes for people with persistent subthreshold depressive symptoms or mild to moderate depression should: be delivered in groups with support from a competent practitioner consist typically of three sessions per week of moderate duration (45 minutes to 1 hour) over 10 to 14 weeks (average 12 weeks).	Group-based CBT for people with persistent subthreshold depressive symptoms or mild to moderate depression should: be based on a structured model such as 'Coping with Depression' be delivered by two trained and competent practitioners consist of 10 to 12 meetings of eight to ten participants normally take place over 12 to 16 weeks, including follow-up.	All interventions for depression should be delivered by competent practitioners	All interventions for depression should be delivered by competent practitioners.	Physical activity programmes for people with persistent subthreshold depressive symptoms or mild to moderate depression should: be delivered in groups with support from a competent practitioner consist typically of three sessions per week of moderate duration (45 minutes to 1 hour) over 10 to 14 weeks (average 12 weeks).	Group-based CBT for people with persistent subthreshold depressive symptoms or mild to moderate depression should: be based on a structured model such as 'Coping with Depression' be delivered by two trained and competent practitioners consist of 10 to 12 meetings of eight to ten participants normally take place over 12 to 16 weeks, including follow-up.	
complete relief	0	1.0	2	Where possible, the key goal of an intervention should be complete relief of symptoms (remission), which is associated with better functioning and a lower likelihood of relapse.	Where possible, the key goal of an intervention should be complete relief of symptoms (remission), which is associated with better functioning and a lower likelihood of relapse.	
complex multiprofessional	0	1.0	2	Referral to specialist mental health services should normally be for people with depression who are at significant risk of self-harm, have psychotic symptoms, require complex multiprofessional care, or where an expert opinion on treatment and management is needed.	Referral to specialist mental health services should normally be for people with depression who are at significant risk of self-harm, have psychotic symptoms, require complex multiprofessional care, or where an expert opinion on treatment and management is needed.	
depression short-term	0	1.0	2	For people with depression who decline an antidepressant, CBT, IPT, behavioural activation and behavioural couples therapy, consider: counselling for people with persistent subthreshold depressive symptoms or mild to moderate depression short-term psychodynamic psychotherapy for people with mild to moderate depression.	For people with depression who decline an antidepressant, CBT, IPT, behavioural activation and behavioural couples therapy, consider: counselling for people with persistent subthreshold depressive symptoms or mild to moderate depression short-term psychodynamic psychotherapy for people with mild to moderate depression.	
discuss antidepressant	0	1.0	2	Discuss antidepressant treatment options with the person with depression, covering: the choice of antidepressant, including any anticipated adverse events, for example side effects and discontinuation symptoms (see recommendation ), and potential interactions with concomitant medication or physical health problems their perception of the efficacy and tolerability of any antidepressants they have previously taken.	Discuss antidepressant treatment options with the person with depression, covering: the choice of antidepressant, including any anticipated adverse events, for example side effects and discontinuation symptoms (see recommendation ), and potential interactions with concomitant medication or physical health problems their perception of the efficacy and tolerability of any antidepressants they have previously taken.	
drug treatments	0	1.0	2	Do not use ECT routinely for people with moderate depression but consider it if their depression has not responded to multiple drug treatments and psychological treatment.	Do not use ECT routinely for people with moderate depression but consider it if their depression has not responded to multiple drug treatments and psychological treatment.	
effects person	0	1.0	2	The choice of intervention should be influenced by the: duration of the episode of depression and the trajectory of symptoms previous course of depression and response to treatment likelihood of adherence to treatment and any potential adverse effects person's treatment preference and priorities.	The choice of intervention should be influenced by the: duration of the episode of depression and the trajectory of symptoms previous course of depression and response to treatment likelihood of adherence to treatment and any potential adverse effects person's treatment preference and priorities.	
expert opinion	1	1.0	2	Referral to specialist mental health services should normally be for people with depression who are at significant risk of self-harm, have psychotic symptoms, require complex multiprofessional care, or where an expert opinion on treatment and management is needed.	Referral to specialist mental health services should normally be for people with depression who are at significant risk of self-harm, have psychotic symptoms, require complex multiprofessional care, or where an expert opinion on treatment and management is needed.	
follow-up appointments	0	1.0	2	Last updated April 2018 provide information about the nature and course of depression arrange a further assessment, normally within 2 weeks make contact if the person does not attend follow-up appointments.	Last updated April 2018 provide information about the nature and course of depression arrange a further assessment, normally within 2 weeks make contact if the person does not attend follow-up appointments.	
gastroprotective drug	0	1.0	2	In particular, consider prescribing a gastroprotective drug in older people who are taking non-steroidal anti-inflammatory drugs (NSAIDs) or aspirin.	In particular, consider prescribing a gastroprotective drug in older people who are taking non-steroidal anti-inflammatory drugs (NSAIDs) or aspirin.	
general physical	0	1.0	2	When prescribing antidepressants for older people: prescribe at an age-appropriate dose taking into account the effect of general physical health and concomitant medication on pharmacokinetics and pharmacodynamics	When prescribing antidepressants for older people: prescribe at an age-appropriate dose taking into account the effect of general physical health and concomitant medication on pharmacokinetics and pharmacodynamics	
health problems	0	1.0	2	Discuss antidepressant treatment options with the person with depression, covering: the choice of antidepressant, including any anticipated adverse events, for example side effects and discontinuation symptoms (see recommendation ), and potential interactions with concomitant medication or physical health problems their perception of the efficacy and tolerability of any antidepressants they have previously taken.	Discuss antidepressant treatment options with the person with depression, covering: the choice of antidepressant, including any anticipated adverse events, for example side effects and discontinuation symptoms (see recommendation ), and potential interactions with concomitant medication or physical health problems their perception of the efficacy and tolerability of any antidepressants they have previously taken.	
health professionals	0	1.0	2	Non-reversible monoamine oxidase inhibitors (MAOIs), such as phenelzine, should normally be prescribed only by specialist mental health professionals.	Non-reversible monoamine oxidase inhibitors (MAOIs), such as phenelzine, should normally be prescribed only by specialist mental health professionals.	
high-priority routine	0	1.0	2	The teams should monitor risk as a high-priority routine activity in a way that allows people to continue their lives without disruption.	The teams should monitor risk as a high-priority routine activity in a way that allows people to continue their lives without disruption.	
individual patients	0	1.0	2	The guideline assumes that prescribers will use a drug's summary of product characteristics (SPC) and the 'British national formulary' (BNF) to inform their decisions made with individual patients.	The guideline assumes that prescribers will use a drug's summary of product characteristics (SPC) and the 'British national formulary' (BNF) to inform their decisions made with individual patients.	
information section	0	1.0	2	The update information section has a list of recommendations for which the evidence has not been updated since the original guideline.	The update information section has a list of recommendations for which the evidence has not been updated since the original guideline.	
inpatient treatment	0	1.0	2	Consider inpatient treatment for people with depression who are at significant risk of suicide, self-harm or self-neglect.	Consider inpatient treatment for people with depression who are at significant risk of suicide, self-harm or self-neglect.	
key goal	0	1.0	2	Where possible, the key goal of an intervention should be complete relief of symptoms (remission), which is associated with better functioning and a lower likelihood of relapse.	Where possible, the key goal of an intervention should be complete relief of symptoms (remission), which is associated with better functioning and a lower likelihood of relapse.	
long-standing moderate	0	1.0	2	For people with long-standing moderate or severe depression who would benefit from additional social or vocational support, consider: befriending as an adjunct to pharmacological or psychological treatments; befriending should be by trained volunteers providing, typically, at least weekly contact for between 2 and 6 months a rehabilitation programme if a person's depression has resulted in loss of work or disengagement from other social activities over a longer term.	For people with long-standing moderate or severe depression who would benefit from additional social or vocational support, consider: befriending as an adjunct to pharmacological or psychological treatments; befriending should be by trained volunteers providing, typically, at least weekly contact for between 2 and 6 months a rehabilitation programme if a person's depression has resulted in loss of work or disengagement from other social activities over a longer term.	
marketing authorisation	0	1.0	4	This guideline recommends some drugs for indications for which they do not have a UK marketing authorisation at the date of publication, if they are already in use in the NHS for that indication, and there is good evidence to support that use	UK marketing authorisation for depression or the indication stated at the time of publication.	This guideline recommends some drugs for indications for which they do not have a UK marketing authorisation at the date of publication, if they are already in use in the NHS for that indication, and there is good evidence to support that use	UK marketing authorisation for depression or the indication stated at the time of publication.	
moderate duration	0	1.0	2	Physical activity programmes for people with persistent subthreshold depressive symptoms or mild to moderate depression should: be delivered in groups with support from a competent practitioner consist typically of three sessions per week of moderate duration (45 minutes to 1 hour) over 10 to 14 weeks (average 12 weeks).	Physical activity programmes for people with persistent subthreshold depressive symptoms or mild to moderate depression should: be delivered in groups with support from a competent practitioner consist typically of three sessions per week of moderate duration (45 minutes to 1 hour) over 10 to 14 weeks (average 12 weeks).	
monoamine oxidase	1	1.0	2	Non-reversible monoamine oxidase inhibitors (MAOIs), such as phenelzine, should normally be prescribed only by specialist mental health professionals.	Non-reversible monoamine oxidase inhibitors (MAOIs), such as phenelzine, should normally be prescribed only by specialist mental health professionals.	
multiple drug	0	1.0	2	Do not use ECT routinely for people with moderate depression but consider it if their depression has not responded to multiple drug treatments and psychological treatment.	Do not use ECT routinely for people with moderate depression but consider it if their depression has not responded to multiple drug treatments and psychological treatment.	
national formulary	0	1.0	2	The guideline assumes that prescribers will use a drug's summary of product characteristics (SPC) and the 'British national formulary' (BNF) to inform their decisions made with individual patients.	The guideline assumes that prescribers will use a drug's summary of product characteristics (SPC) and the 'British national formulary' (BNF) to inform their decisions made with individual patients.	
non-reversible monoamine	0	1.0	2	Non-reversible monoamine oxidase inhibitors (MAOIs), such as phenelzine, should normally be prescribed only by specialist mental health professionals.	Non-reversible monoamine oxidase inhibitors (MAOIs), such as phenelzine, should normally be prescribed only by specialist mental health professionals.	
non-steroidal anti-inflammatory	0	1.0	2	In particular, consider prescribing a gastroprotective drug in older people who are taking non-steroidal anti-inflammatory drugs (NSAIDs) or aspirin.	In particular, consider prescribing a gastroprotective drug in older people who are taking non-steroidal anti-inflammatory drugs (NSAIDs) or aspirin.	
original guideline	0	1.0	2	The update information section has a list of recommendations for which the evidence has not been updated since the original guideline.	The update information section has a list of recommendations for which the evidence has not been updated since the original guideline.	
oxidase inhibitors	0	1.0	2	Non-reversible monoamine oxidase inhibitors (MAOIs), such as phenelzine, should normally be prescribed only by specialist mental health professionals.	Non-reversible monoamine oxidase inhibitors (MAOIs), such as phenelzine, should normally be prescribed only by specialist mental health professionals.	
pharmacodynamics depression	0	1.0	0	
potential adverse	0	1.0	2	The choice of intervention should be influenced by the: duration of the episode of depression and the trajectory of symptoms previous course of depression and response to treatment likelihood of adherence to treatment and any potential adverse effects person's treatment preference and priorities.	The choice of intervention should be influenced by the: duration of the episode of depression and the trajectory of symptoms previous course of depression and response to treatment likelihood of adherence to treatment and any potential adverse effects person's treatment preference and priorities.	
potential interactions	0	1.0	2	Discuss antidepressant treatment options with the person with depression, covering: the choice of antidepressant, including any anticipated adverse events, for example side effects and discontinuation symptoms (see recommendation ), and potential interactions with concomitant medication or physical health problems their perception of the efficacy and tolerability of any antidepressants they have previously taken.	Discuss antidepressant treatment options with the person with depression, covering: the choice of antidepressant, including any anticipated adverse events, for example side effects and discontinuation symptoms (see recommendation ), and potential interactions with concomitant medication or physical health problems their perception of the efficacy and tolerability of any antidepressants they have previously taken.	
prescribed dose	0	1.0	2	If the person's depression shows no improvement after 2 to 4 weeks with the first antidepressant, check that the drug has been taken regularly and in the prescribed dose.	If the person's depression shows no improvement after 2 to 4 weeks with the first antidepressant, check that the drug has been taken regularly and in the prescribed dose.	
product characteristics	0	1.0	4	Known risk factors for these conditions, including increased age, should be carefully evaluated before treatment: see the manufacturers' summaries of product characteristics for details	Known risk factors for these conditions, including increased age, should be carefully evaluated before treatment: see the manufacturers' summaries of product characteristics for details	The guideline assumes that prescribers will use a drug's summary of product characteristics (SPC) and the 'British national formulary' (BNF) to inform their decisions made with individual patients.	The guideline assumes that prescribers will use a drug's summary of product characteristics (SPC) and the 'British national formulary' (BNF) to inform their decisions made with individual patients.	
psychological treatment	0	1.0	4	For people with long-standing moderate or severe depression who would benefit from additional social or vocational support, consider: befriending as an adjunct to pharmacological or psychological treatments; befriending should be by trained volunteers providing, typically, at least weekly contact for between 2 and 6 months a rehabilitation programme if a person's depression has resulted in loss of work or disengagement from other social activities over a longer term.	Do not use ECT routinely for people with moderate depression but consider it if their depression has not responded to multiple drug treatments and psychological treatment.	For people with long-standing moderate or severe depression who would benefit from additional social or vocational support, consider: befriending as an adjunct to pharmacological or psychological treatments; befriending should be by trained volunteers providing, typically, at least weekly contact for between 2 and 6 months a rehabilitation programme if a person's depression has resulted in loss of work or disengagement from other social activities over a longer term.	Do not use ECT routinely for people with moderate depression but consider it if their depression has not responded to multiple drug treatments and psychological treatment.	
psychological treatments	0	1.0	2	For people with long-standing moderate or severe depression who would benefit from additional social or vocational support, consider: befriending as an adjunct to pharmacological or psychological treatments; befriending should be by trained volunteers providing, typically, at least weekly contact for between 2 and 6 months a rehabilitation programme if a person's depression has resulted in loss of work or disengagement from other social activities over a longer term.	For people with long-standing moderate or severe depression who would benefit from additional social or vocational support, consider: befriending as an adjunct to pharmacological or psychological treatments; befriending should be by trained volunteers providing, typically, at least weekly contact for between 2 and 6 months a rehabilitation programme if a person's depression has resulted in loss of work or disengagement from other social activities over a longer term.	
rehabilitation programme	0	1.0	2	For people with long-standing moderate or severe depression who would benefit from additional social or vocational support, consider: befriending as an adjunct to pharmacological or psychological treatments; befriending should be by trained volunteers providing, typically, at least weekly contact for between 2 and 6 months a rehabilitation programme if a person's depression has resulted in loss of work or disengagement from other social activities over a longer term.	For people with long-standing moderate or severe depression who would benefit from additional social or vocational support, consider: befriending as an adjunct to pharmacological or psychological treatments; befriending should be by trained volunteers providing, typically, at least weekly contact for between 2 and 6 months a rehabilitation programme if a person's depression has resulted in loss of work or disengagement from other social activities over a longer term.	
relative advantage	0	1.0	2	When switching to another antidepressant, be aware that the evidence for the relative advantage of switching either within or between classes is weak.	When switching to another antidepressant, be aware that the evidence for the relative advantage of switching either within or between classes is weak.	
relevant specialist	0	1.0	2	When assessing a person with suspected depression, be aware of any learning disabilities or acquired cognitive impairments, and if necessary consider consulting with a relevant specialist when developing treatment plans and strategies.	When assessing a person with suspected depression, be aware of any learning disabilities or acquired cognitive impairments, and if necessary consider consulting with a relevant specialist when developing treatment plans and strategies.	
routine activity	0	1.0	2	The teams should monitor risk as a high-priority routine activity in a way that allows people to continue their lives without disruption.	The teams should monitor risk as a high-priority routine activity in a way that allows people to continue their lives without disruption.	
social activities	0	1.0	2	For people with long-standing moderate or severe depression who would benefit from additional social or vocational support, consider: befriending as an adjunct to pharmacological or psychological treatments; befriending should be by trained volunteers providing, typically, at least weekly contact for between 2 and 6 months a rehabilitation programme if a person's depression has resulted in loss of work or disengagement from other social activities over a longer term.	For people with long-standing moderate or severe depression who would benefit from additional social or vocational support, consider: befriending as an adjunct to pharmacological or psychological treatments; befriending should be by trained volunteers providing, typically, at least weekly contact for between 2 and 6 months a rehabilitation programme if a person's depression has resulted in loss of work or disengagement from other social activities over a longer term.	
st john	0	1.0	2	Although there is evidence that St John's wort may be of benefit in mild or moderate depression, practitioners should: not prescribe or advise its use by people with depression because of uncertainty about appropriate doses, persistence of effect, variation in the nature of preparations and potential serious interactions with other drugs (including oral contraceptives, anticoagulants and anticonvulsants) advise people with depression of the different potencies of the preparations available and of the potential serious interactions of St John's wort with other drugs.	Although there is evidence that St John's wort may be of benefit in mild or moderate depression, practitioners should: not prescribe or advise its use by people with depression because of uncertainty about appropriate doses, persistence of effect, variation in the nature of preparations and potential serious interactions with other drugs (including oral contraceptives, anticoagulants and anticonvulsants) advise people with depression of the different potencies of the preparations available and of the potential serious interactions of St John's wort with other drugs.	
structured model	0	1.0	2	Group-based CBT for people with persistent subthreshold depressive symptoms or mild to moderate depression should: be based on a structured model such as 'Coping with Depression' be delivered by two trained and competent practitioners consist of 10 to 12 meetings of eight to ten participants normally take place over 12 to 16 weeks, including follow-up.	Group-based CBT for people with persistent subthreshold depressive symptoms or mild to moderate depression should: be based on a structured model such as 'Coping with Depression' be delivered by two trained and competent practitioners consist of 10 to 12 meetings of eight to ten participants normally take place over 12 to 16 weeks, including follow-up.	
symptoms previous	0	1.0	2	The choice of intervention should be influenced by the: duration of the episode of depression and the trajectory of symptoms previous course of depression and response to treatment likelihood of adherence to treatment and any potential adverse effects person's treatment preference and priorities.	The choice of intervention should be influenced by the: duration of the episode of depression and the trajectory of symptoms previous course of depression and response to treatment likelihood of adherence to treatment and any potential adverse effects person's treatment preference and priorities.	
trained volunteers	0	1.0	2	For people with long-standing moderate or severe depression who would benefit from additional social or vocational support, consider: befriending as an adjunct to pharmacological or psychological treatments; befriending should be by trained volunteers providing, typically, at least weekly contact for between 2 and 6 months a rehabilitation programme if a person's depression has resulted in loss of work or disengagement from other social activities over a longer term.	For people with long-standing moderate or severe depression who would benefit from additional social or vocational support, consider: befriending as an adjunct to pharmacological or psychological treatments; befriending should be by trained volunteers providing, typically, at least weekly contact for between 2 and 6 months a rehabilitation programme if a person's depression has resulted in loss of work or disengagement from other social activities over a longer term.	
treatment likelihood	0	1.0	2	The choice of intervention should be influenced by the: duration of the episode of depression and the trajectory of symptoms previous course of depression and response to treatment likelihood of adherence to treatment and any potential adverse effects person's treatment preference and priorities.	The choice of intervention should be influenced by the: duration of the episode of depression and the trajectory of symptoms previous course of depression and response to treatment likelihood of adherence to treatment and any potential adverse effects person's treatment preference and priorities.	
treatment preference	0	1.0	2	The choice of intervention should be influenced by the: duration of the episode of depression and the trajectory of symptoms previous course of depression and response to treatment likelihood of adherence to treatment and any potential adverse effects person's treatment preference and priorities.	The choice of intervention should be influenced by the: duration of the episode of depression and the trajectory of symptoms previous course of depression and response to treatment likelihood of adherence to treatment and any potential adverse effects person's treatment preference and priorities.	
uk marketing	0	1.0	4	This guideline recommends some drugs for indications for which they do not have a UK marketing authorisation at the date of publication, if they are already in use in the NHS for that indication, and there is good evidence to support that use	UK marketing authorisation for depression or the indication stated at the time of publication.	This guideline recommends some drugs for indications for which they do not have a UK marketing authorisation at the date of publication, if they are already in use in the NHS for that indication, and there is good evidence to support that use	UK marketing authorisation for depression or the indication stated at the time of publication.	
update information	0	1.0	2	The update information section has a list of recommendations for which the evidence has not been updated since the original guideline.	The update information section has a list of recommendations for which the evidence has not been updated since the original guideline.	
vocational support	0	1.0	2	For people with long-standing moderate or severe depression who would benefit from additional social or vocational support, consider: befriending as an adjunct to pharmacological or psychological treatments; befriending should be by trained volunteers providing, typically, at least weekly contact for between 2 and 6 months a rehabilitation programme if a person's depression has resulted in loss of work or disengagement from other social activities over a longer term.	For people with long-standing moderate or severe depression who would benefit from additional social or vocational support, consider: befriending as an adjunct to pharmacological or psychological treatments; befriending should be by trained volunteers providing, typically, at least weekly contact for between 2 and 6 months a rehabilitation programme if a person's depression has resulted in loss of work or disengagement from other social activities over a longer term.	
weekly contact	0	1.0	2	For people with long-standing moderate or severe depression who would benefit from additional social or vocational support, consider: befriending as an adjunct to pharmacological or psychological treatments; befriending should be by trained volunteers providing, typically, at least weekly contact for between 2 and 6 months a rehabilitation programme if a person's depression has resulted in loss of work or disengagement from other social activities over a longer term.	For people with long-standing moderate or severe depression who would benefit from additional social or vocational support, consider: befriending as an adjunct to pharmacological or psychological treatments; befriending should be by trained volunteers providing, typically, at least weekly contact for between 2 and 6 months a rehabilitation programme if a person's depression has resulted in loss of work or disengagement from other social activities over a longer term.	
written form	0	1.0	2	Ensure that consent to treatment is based on the provision of clear information (which should also be available in written form) about the intervention, covering: what it comprises what is expected of the person while having it likely outcomes (including any side effects).	Ensure that consent to treatment is based on the provision of clear information (which should also be available in written form) about the intervention, covering: what it comprises what is expected of the person while having it likely outcomes (including any side effects).	
communication difficulties	0	0.9928	2	For people with significant language or communication difficulties, for example people with sensory impairments or a learning disability, consider using the	For people with significant language or communication difficulties, for example people with sensory impairments or a learning disability, consider using the	
risk assessment	0	0.9928	2	Risk assessment and monitoring	Risk assessment and monitoring	
sensory impairments	0	0.9928	2	For people with significant language or communication difficulties, for example people with sensory impairments or a learning disability, consider using the	For people with significant language or communication difficulties, for example people with sensory impairments or a learning disability, consider using the	
significant language	0	0.9928	2	For people with significant language or communication difficulties, for example people with sensory impairments or a learning disability, consider using the	For people with significant language or communication difficulties, for example people with sensory impairments or a learning disability, consider using the	
account toxicity	0	0.9662	2	If a person with depression is assessed to be at risk of suicide: take into account toxicity in overdose if an antidepressant is prescribed or the person is taking other medication; if necessary, limit the amount of drug(s) available	If a person with depression is assessed to be at risk of suicide: take into account toxicity in overdose if an antidepressant is prescribed or the person is taking other medication; if necessary, limit the amount of drug(s) available	
frequent direct	0	0.9662	2	Last updated April 2018 consider increasing the level of support, such as more frequent direct or telephone contacts consider referral to specialist mental health services.	Last updated April 2018 consider increasing the level of support, such as more frequent direct or telephone contacts consider referral to specialist mental health services.	
telephone contacts	0	0.9662	2	Last updated April 2018 consider increasing the level of support, such as more frequent direct or telephone contacts consider referral to specialist mental health services.	Last updated April 2018 consider increasing the level of support, such as more frequent direct or telephone contacts consider referral to specialist mental health services.	
antipsychotic medication	0	0.9661	2	For people who have depression with psychotic symptoms, consider augmenting the current treatment plan with antipsychotic medication (although the optimum dose and duration of treatment are unknown).	For people who have depression with psychotic symptoms, consider augmenting the current treatment plan with antipsychotic medication (although the optimum dose and duration of treatment are unknown).	
current treatment	0	0.9661	2	For people who have depression with psychotic symptoms, consider augmenting the current treatment plan with antipsychotic medication (although the optimum dose and duration of treatment are unknown).	For people who have depression with psychotic symptoms, consider augmenting the current treatment plan with antipsychotic medication (although the optimum dose and duration of treatment are unknown).	
full range	0	0.9661	2	The full range of high-intensity psychological interventions should normally be offered in inpatient settings	The full range of high-intensity psychological interventions should normally be offered in inpatient settings	
inpatient settings	0	0.9661	2	The full range of high-intensity psychological interventions should normally be offered in inpatient settings	The full range of high-intensity psychological interventions should normally be offered in inpatient settings	
optimum dose	0	0.9661	2	For people who have depression with psychotic symptoms, consider augmenting the current treatment plan with antipsychotic medication (although the optimum dose and duration of treatment are unknown).	For people who have depression with psychotic symptoms, consider augmenting the current treatment plan with antipsychotic medication (although the optimum dose and duration of treatment are unknown).	
treatment plan	0	0.9661	6	Ensure competence in: culturally sensitive assessment using different explanatory models of depression addressing cultural and ethnic differences when developing and implementing treatment plans working with families from diverse ethnic and cultural backgrounds.	When assessing a person with suspected depression, be aware of any learning disabilities or acquired cognitive impairments, and if necessary consider consulting with a relevant specialist when developing treatment plans and strategies.	For people who have depression with psychotic symptoms, consider augmenting the current treatment plan with antipsychotic medication (although the optimum dose and duration of treatment are unknown).	Ensure competence in: culturally sensitive assessment using different explanatory models of depression addressing cultural and ethnic differences when developing and implementing treatment plans working with families from diverse ethnic and cultural backgrounds.	When assessing a person with suspected depression, be aware of any learning disabilities or acquired cognitive impairments, and if necessary consider consulting with a relevant specialist when developing treatment plans and strategies.	For people who have depression with psychotic symptoms, consider augmenting the current treatment plan with antipsychotic medication (although the optimum dose and duration of treatment are unknown).	
