combinations	0	1.0	6	Last updated May 2017 safety (see Medicines and Healthcare products Regulatory Agency MHRA guidance) and tolerability of the drug treatment(s) the person's individual clinical circumstances, for example, comorbidities, risks from polypharmacy the person's individual preferences and needs the licensed indications or combinations available cost (if 2 drugs in the same class are appropriate, choose the option with the lowest acquisition cost).	Last updated May 2017 safety (see Medicines and Healthcare products Regulatory Agency MHRA guidance) and tolerability of the drug treatment(s) the person's individual clinical circumstances, for example, comorbidities, risks from polypharmacy the person's individual preferences and needs the licensed indications or combinations available cost (if 2 drugs in the same class are appropriate, choose the option with the lowest acquisition cost).	When using combinations of medications (which should only normally be started in primary care in consultation with a consultant psychiatrist): select medications that are known to be safe when used together be aware of the increased side-effect burden this usually causes discuss the rationale for any combination with the person with depression, follow	GMC guidance if off-label medication is prescribed, and monitor carefully for adverse effects be familiar with primary evidence and consider obtaining a second opinion when using unusual combinations, the evidence for the efficacy of a chosen strategy is limited or the risk–benefit ratio is unclear document the rationale for the chosen combination.	When using combinations of medications (which should only normally be started in primary care in consultation with a consultant psychiatrist): select medications that are known to be safe when used together be aware of the increased side-effect burden this usually causes discuss the rationale for any combination with the person with depression, follow	GMC guidance if off-label medication is prescribed, and monitor carefully for adverse effects be familiar with primary evidence and consider obtaining a second opinion when using unusual combinations, the evidence for the efficacy of a chosen strategy is limited or the risk–benefit ratio is unclear document the rationale for the chosen combination.	
consulting	0	1.0	2	When assessing a person with suspected depression, be aware of any learning disabilities or acquired cognitive impairments, and if necessary consider consulting with a relevant specialist when developing treatment plans and strategies.	When assessing a person with suspected depression, be aware of any learning disabilities or acquired cognitive impairments, and if necessary consider consulting with a relevant specialist when developing treatment plans and strategies.	
coping	1	1.0	2	Group-based CBT for people with persistent subthreshold depressive symptoms or mild to moderate depression should: be based on a structured model such as 'Coping with Depression' be delivered by two trained and competent practitioners consist of 10 to 12 meetings of eight to ten participants normally take place over 12 to 16 weeks, including follow-up.	Group-based CBT for people with persistent subthreshold depressive symptoms or mild to moderate depression should: be based on a structured model such as 'Coping with Depression' be delivered by two trained and competent practitioners consist of 10 to 12 meetings of eight to ten participants normally take place over 12 to 16 weeks, including follow-up.	
courses	0	1.0	2	Last updated April 2018 explore treatment options in an atmosphere of hope and optimism, explaining the different courses of depression and that recovery is possible be aware that stigma and discrimination can be associated with a diagnosis of depression ensure that discussions take place in settings in which confidentiality, privacy and dignity are respected.	Last updated April 2018 explore treatment options in an atmosphere of hope and optimism, explaining the different courses of depression and that recovery is possible be aware that stigma and discrimination can be associated with a diagnosis of depression ensure that discussions take place in settings in which confidentiality, privacy and dignity are respected.	
dignity	0	1.0	2	Last updated April 2018 explore treatment options in an atmosphere of hope and optimism, explaining the different courses of depression and that recovery is possible be aware that stigma and discrimination can be associated with a diagnosis of depression ensure that discussions take place in settings in which confidentiality, privacy and dignity are respected.	Last updated April 2018 explore treatment options in an atmosphere of hope and optimism, explaining the different courses of depression and that recovery is possible be aware that stigma and discrimination can be associated with a diagnosis of depression ensure that discussions take place in settings in which confidentiality, privacy and dignity are respected.	
disabilities	0	1.0	4	Take into account any disabilities, including visual impairment, when planning and delivering care for adults with type 2 diabetes.	Take into account any disabilities, including visual impairment, when planning and delivering care for adults with type 2 diabetes.	When assessing a person with suspected depression, be aware of any learning disabilities or acquired cognitive impairments, and if necessary consider consulting with a relevant specialist when developing treatment plans and strategies.	When assessing a person with suspected depression, be aware of any learning disabilities or acquired cognitive impairments, and if necessary consider consulting with a relevant specialist when developing treatment plans and strategies.	
discrimination	1	1.0	2	Last updated April 2018 explore treatment options in an atmosphere of hope and optimism, explaining the different courses of depression and that recovery is possible be aware that stigma and discrimination can be associated with a diagnosis of depression ensure that discussions take place in settings in which confidentiality, privacy and dignity are respected.	Last updated April 2018 explore treatment options in an atmosphere of hope and optimism, explaining the different courses of depression and that recovery is possible be aware that stigma and discrimination can be associated with a diagnosis of depression ensure that discussions take place in settings in which confidentiality, privacy and dignity are respected.	
discussions	1	1.0	2	Last updated April 2018 explore treatment options in an atmosphere of hope and optimism, explaining the different courses of depression and that recovery is possible be aware that stigma and discrimination can be associated with a diagnosis of depression ensure that discussions take place in settings in which confidentiality, privacy and dignity are respected.	Last updated April 2018 explore treatment options in an atmosphere of hope and optimism, explaining the different courses of depression and that recovery is possible be aware that stigma and discrimination can be associated with a diagnosis of depression ensure that discussions take place in settings in which confidentiality, privacy and dignity are respected.	
disengagement	0	1.0	2	For people with long-standing moderate or severe depression who would benefit from additional social or vocational support, consider: befriending as an adjunct to pharmacological or psychological treatments; befriending should be by trained volunteers providing, typically, at least weekly contact for between 2 and 6 months a rehabilitation programme if a person's depression has resulted in loss of work or disengagement from other social activities over a longer term.	For people with long-standing moderate or severe depression who would benefit from additional social or vocational support, consider: befriending as an adjunct to pharmacological or psychological treatments; befriending should be by trained volunteers providing, typically, at least weekly contact for between 2 and 6 months a rehabilitation programme if a person's depression has resulted in loss of work or disengagement from other social activities over a longer term.	
disruption	0	1.0	2	The teams should monitor risk as a high-priority routine activity in a way that allows people to continue their lives without disruption.	The teams should monitor risk as a high-priority routine activity in a way that allows people to continue their lives without disruption.	
dosulepin	1	1.0	2	Dosulepin should not be prescribed.	Dosulepin should not be prescribed.	
episode	0	1.0	10	Do not routinely offer self-monitoring of blood glucose levels for adults with type 2 diabetes unless: the person is on insulin or there is evidence of hypoglycaemic episodes or the person is on oral medication that may increase their risk of hypoglycaemia while driving or operating machinery or	Do not routinely offer self-monitoring of blood glucose levels for adults with type 2 diabetes unless: the person is on insulin or there is evidence of hypoglycaemic episodes or the person is on oral medication that may increase their risk of hypoglycaemia while driving or operating machinery or	Last updated April 2018 continue antidepressant treatment) or who have residual symptoms, should be offered one of the following psychological interventions: individual CBT for people who have relapsed despite antidepressant medication and for people with a significant history of depression and residual symptoms despite treatment mindfulness-based cognitive therapy for people who are currently well but have experienced three or more previous episodes of depression.	The choice of intervention should be influenced by the: duration of the episode of depression and the trajectory of symptoms previous course of depression and response to treatment likelihood of adherence to treatment and any potential adverse effects person's treatment preference and priorities.	People who have had multiple episodes of depression, and who have had a good response to treatment with an antidepressant and an augmenting agent, should remain on this combination after remission if they find the side effects tolerable and acceptable	People with depression who are considered to be at significant risk of relapse (including those who have relapsed despite antidepressant treatment or who are unable or choose not to continue antidepressant treatment) or who have residual symptoms, should be offered one of the following psychological interventions: individual CBT for people who have relapsed despite antidepressant medication and for people with a significant history of depression and residual symptoms despite treatment mindfulness-based cognitive therapy for people who are currently well but have experienced three or more previous episodes of depression.	Last updated April 2018 continue antidepressant treatment) or who have residual symptoms, should be offered one of the following psychological interventions: individual CBT for people who have relapsed despite antidepressant medication and for people with a significant history of depression and residual symptoms despite treatment mindfulness-based cognitive therapy for people who are currently well but have experienced three or more previous episodes of depression.	The choice of intervention should be influenced by the: duration of the episode of depression and the trajectory of symptoms previous course of depression and response to treatment likelihood of adherence to treatment and any potential adverse effects person's treatment preference and priorities.	People who have had multiple episodes of depression, and who have had a good response to treatment with an antidepressant and an augmenting agent, should remain on this combination after remission if they find the side effects tolerable and acceptable	People with depression who are considered to be at significant risk of relapse (including those who have relapsed despite antidepressant treatment or who are unable or choose not to continue antidepressant treatment) or who have residual symptoms, should be offered one of the following psychological interventions: individual CBT for people who have relapsed despite antidepressant medication and for people with a significant history of depression and residual symptoms despite treatment mindfulness-based cognitive therapy for people who are currently well but have experienced three or more previous episodes of depression.	
events	1	1.0	2	Discuss antidepressant treatment options with the person with depression, covering: the choice of antidepressant, including any anticipated adverse events, for example side effects and discontinuation symptoms (see recommendation ), and potential interactions with concomitant medication or physical health problems their perception of the efficacy and tolerability of any antidepressants they have previously taken.	Discuss antidepressant treatment options with the person with depression, covering: the choice of antidepressant, including any anticipated adverse events, for example side effects and discontinuation symptoms (see recommendation ), and potential interactions with concomitant medication or physical health problems their perception of the efficacy and tolerability of any antidepressants they have previously taken.	
explain	0	1.0	10	Investigate unexplained discrepancies between HbA1c and other glucose measurements	Investigate unexplained discrepancies between HbA1c and other glucose measurements	Making decisions using NICE guidelines explains how we use words to show the strength (or certainty) of our recommendations, and has information about prescribing medicines (including off-label use), professional guidelines, standards and laws (including on consent and mental capacity), and safeguarding.	Last updated April 2018 explore treatment options in an atmosphere of hope and optimism, explaining the different courses of depression and that recovery is possible be aware that stigma and discrimination can be associated with a diagnosis of depression ensure that discussions take place in settings in which confidentiality, privacy and dignity are respected.	When prescribing antidepressants, explore any concerns the person with depression has about taking medication, explain fully the reasons for prescribing, and provide information about taking antidepressants, including: the gradual development of the full antidepressant effect the importance of taking medication as prescribed and the need to continue treatment after remission potential side effects the potential for interactions with other medications the risk and nature of discontinuation symptoms with all antidepressants, particularly with drugs with a shorter half-life (such as paroxetine and venlafaxine), and how these symptoms can be minimised the fact that addiction does not occur with antidepressants.	Explain that symptoms are usually mild and self-limiting over about 1 week, but can be severe, particularly if the drug is stopped abruptly.	Making decisions using NICE guidelines explains how we use words to show the strength (or certainty) of our recommendations, and has information about prescribing medicines (including off-label use), professional guidelines, standards and laws (including on consent and mental capacity), and safeguarding.	Last updated April 2018 explore treatment options in an atmosphere of hope and optimism, explaining the different courses of depression and that recovery is possible be aware that stigma and discrimination can be associated with a diagnosis of depression ensure that discussions take place in settings in which confidentiality, privacy and dignity are respected.	When prescribing antidepressants, explore any concerns the person with depression has about taking medication, explain fully the reasons for prescribing, and provide information about taking antidepressants, including: the gradual development of the full antidepressant effect the importance of taking medication as prescribed and the need to continue treatment after remission potential side effects the potential for interactions with other medications the risk and nature of discontinuation symptoms with all antidepressants, particularly with drugs with a shorter half-life (such as paroxetine and venlafaxine), and how these symptoms can be minimised the fact that addiction does not occur with antidepressants.	Explain that symptoms are usually mild and self-limiting over about 1 week, but can be severe, particularly if the drug is stopped abruptly.	
form	0	1.0	66	Be aware that, if metformin is contraindicated or not tolerated, repaglinide is both clinically effective and cost effective in adults with type 2 diabetes	However, discuss with any person for whom repaglinide is being considered, that there is no licensed non-metformin-based combination containing repaglinide that can be offered at first intensification.	A calcium-channel blocker should be the first-line antihypertensive drug treatment for a woman for whom, after an informed discussion, it is agreed there is a possibility of her becoming pregnant.	For more information, see the NICE guideline on diabetes in pregnancy.	Offer standard-release metformin as the initial drug treatment for adults with type 2 diabetes.	Gradually increase the dose of standard-release metformin over several weeks to minimise the risk of gastrointestinal side effects in adults with type 2 diabetes.	If an adult with type 2 diabetes experiences gastrointestinal side effects with standard-release metformin, consider a trial of modified-release metformin.	In adults with type 2 diabetes, review the dose of metformin if the estimated glomerular filtration rate (eGFR) is below 45 ml minute m2:	In adults with type 2 diabetes, if metformin is contraindicated or not tolerated, consider initial drug treatment with: a dipeptidyl peptidase-4 (DPP-4) inhibitor or pioglitazone or a sulfonylurea.	Treatment with sodium–glucose cotransporter 2 (SGLT-2) inhibitors , may be appropriate for some adults with type 2 diabetes if metformin is contraindicated or not tolerated (see NICE's guidance on canagliflozin, dapagliflozin and empagliflozin as monotherapies for treating type 2 diabetes).	In adults with type 2 diabetes, if initial drug treatment with metformin has not continued to control HbA1c to below the person's individually agreed threshold for intensification, consider dual therapy with: metformin and a DPP-4 inhibitor or metformin and pioglitazone or metformin and a sulfonylurea.	In adults with type 2 diabetes, if metformin is contraindicated or not tolerated and initial drug treatment has not continued to control HbA1c to below the person's individually agreed threshold for intensification, consider dual therapy with: a DPP-4 inhibitor and pioglitazone or a DPP-4 inhibitor and a sulfonylurea or pioglitazone and a sulfonylurea.	In adults with type 2 diabetes, if dual therapy with metformin and another oral drug (see recommendation ) has not continued to control HbA1c to below the person's individually agreed threshold for intensification, consider either: triple therapy with: metformin, a DPP-4 inhibitor and a sulfonylurea or metformin, pioglitazone and a sulfonylurea or starting insulin-based treatment (see recommendations – ).	If triple therapy with metformin and 2 other oral drugs (see recommendation ) is not effective, not tolerated or contraindicated, consider combination therapy with metformin, a sulfonylurea and a glucagon-like peptide-1 (GLP-1) mimetic for adults with type 2 diabetes who: have a BMI of 35 kg m2 or higher (adjust accordingly for people from black, Asian and other minority ethnic groups) and specific psychological or other medical problems associated with obesity or have a BMI lower than 35 kg m2and: for whom insulin therapy would have significant occupational implications or weight loss would benefit other significant obesity-related comorbidities.	In adults with type 2 diabetes, if metformin is contraindicated or not tolerated, and if dual therapy with 2 oral drugs (see recommendation ) has not continued to control HbA1c to below the person's individually agreed threshold for intensification, consider insulin-based treatment (see recommendations – ).	When starting insulin therapy in adults with type 2 diabetes, continue to offer metformin for people without contraindications or intolerance	Be aware that, if metformin is contraindicated or not tolerated, repaglinide is both clinically effective and cost effective in adults with type 2 diabetes	However, discuss with any person for whom repaglinide is being considered, that there is no licensed non-metformin-based combination containing repaglinide that can be offered at first intensification.	A calcium-channel blocker should be the first-line antihypertensive drug treatment for a woman for whom, after an informed discussion, it is agreed there is a possibility of her becoming pregnant.	For more information, see the NICE guideline on diabetes in pregnancy.	Offer standard-release metformin as the initial drug treatment for adults with type 2 diabetes.	Gradually increase the dose of standard-release metformin over several weeks to minimise the risk of gastrointestinal side effects in adults with type 2 diabetes.	If an adult with type 2 diabetes experiences gastrointestinal side effects with standard-release metformin, consider a trial of modified-release metformin.	In adults with type 2 diabetes, review the dose of metformin if the estimated glomerular filtration rate (eGFR) is below 45 ml minute m2:	In adults with type 2 diabetes, if metformin is contraindicated or not tolerated, consider initial drug treatment with: a dipeptidyl peptidase-4 (DPP-4) inhibitor or pioglitazone or a sulfonylurea.	Treatment with sodium–glucose cotransporter 2 (SGLT-2) inhibitors , may be appropriate for some adults with type 2 diabetes if metformin is contraindicated or not tolerated (see NICE's guidance on canagliflozin, dapagliflozin and empagliflozin as monotherapies for treating type 2 diabetes).	In adults with type 2 diabetes, if initial drug treatment with metformin has not continued to control HbA1c to below the person's individually agreed threshold for intensification, consider dual therapy with: metformin and a DPP-4 inhibitor or metformin and pioglitazone or metformin and a sulfonylurea.	In adults with type 2 diabetes, if metformin is contraindicated or not tolerated and initial drug treatment has not continued to control HbA1c to below the person's individually agreed threshold for intensification, consider dual therapy with: a DPP-4 inhibitor and pioglitazone or a DPP-4 inhibitor and a sulfonylurea or pioglitazone and a sulfonylurea.	In adults with type 2 diabetes, if dual therapy with metformin and another oral drug (see recommendation ) has not continued to control HbA1c to below the person's individually agreed threshold for intensification, consider either: triple therapy with: metformin, a DPP-4 inhibitor and a sulfonylurea or metformin, pioglitazone and a sulfonylurea or starting insulin-based treatment (see recommendations – ).	If triple therapy with metformin and 2 other oral drugs (see recommendation ) is not effective, not tolerated or contraindicated, consider combination therapy with metformin, a sulfonylurea and a glucagon-like peptide-1 (GLP-1) mimetic for adults with type 2 diabetes who: have a BMI of 35 kg m2 or higher (adjust accordingly for people from black, Asian and other minority ethnic groups) and specific psychological or other medical problems associated with obesity or have a BMI lower than 35 kg m2and: for whom insulin therapy would have significant occupational implications or weight loss would benefit other significant obesity-related comorbidities.	In adults with type 2 diabetes, if metformin is contraindicated or not tolerated, and if dual therapy with 2 oral drugs (see recommendation ) has not continued to control HbA1c to below the person's individually agreed threshold for intensification, consider insulin-based treatment (see recommendations – ).	When starting insulin therapy in adults with type 2 diabetes, continue to offer metformin for people without contraindications or intolerance	The update information section has a list of recommendations for which the evidence has not been updated since the original guideline.	The guideline assumes that prescribers will use a drug's summary of product characteristics (SPC) and the 'British national formulary' (BNF) to inform their decisions made with individual patients.	Making decisions using NICE guidelines explains how we use words to show the strength (or certainty) of our recommendations, and has information about prescribing medicines (including off-label use), professional guidelines, standards and laws (including on consent and mental capacity), and safeguarding.	When working with people with depression and their families or carers: provide information appropriate to their level of understanding about the nature of depression and the range of treatments available avoid clinical language without adequate explanation ensure that comprehensive written information is available in the appropriate language and in audio format if possible provide and work proficiently with independent interpreters (that is, someone who is not known to the person with depression) if needed.	Inform people with depression about self-help groups, support groups and other local and national resources.	Ensure that consent to treatment is based on the provision of clear information (which should also be available in written form) about the intervention, covering: what it comprises what is expected of the person while having it likely outcomes (including any side effects).	When families or carers are involved in supporting a person with severe or chronic depression, consider: providing written and verbal information on depression and its management, including how families or carers can support the person offering a carer's assessment of their caring, physical and mental health needs if necessary providing information about local family or carer support groups and voluntary organisations, and helping families or carers to access these negotiating between the person and their family or carer about confidentiality and the sharing of information.	If a person answers 'yes' to either of the depression identification questions (see recommendation ) but the practitioner is not competent to perform a mental health assessment, they should refer the person to an appropriate professional	If a person answers 'yes' to either of the depression identification questions (see recommendation ), a practitioner who is competent to perform a mental health assessment should review the person's mental state and associated functional, interpersonal and social difficulties.	When assessing a person with suspected depression, consider using a validated measure (for example, for symptoms, functions and or disability) to inform and evaluate treatment.	Last updated April 2018 provide information about the nature and course of depression arrange a further assessment, normally within 2 weeks make contact if the person does not attend follow-up appointments.	When prescribing antidepressants, explore any concerns the person with depression has about taking medication, explain fully the reasons for prescribing, and provide information about taking antidepressants, including: the gradual development of the full antidepressant effect the importance of taking medication as prescribed and the need to continue treatment after remission potential side effects the potential for interactions with other medications the risk and nature of discontinuation symptoms with all antidepressants, particularly with drugs with a shorter half-life (such as paroxetine and venlafaxine), and how these symptoms can be minimised the fact that addiction does not occur with antidepressants.	Last updated April 2018 treatment, provide appropriate information and consider one of the following strategies: monitor symptoms closely where side effects are mild and acceptable to the person or stop the antidepressant or change to a different antidepressant if the person prefers or in discussion with the person, consider short-term concomitant treatment with a benzodiazepine if anxiety, agitation and or insomnia are problematic (except in people with chronic symptoms of anxiety); this should usually be for no longer than 2 weeks in order to prevent the development of dependence.	Refer to 'Depression in adults with a chronic physical health problem: recognition and management' (NICE clinical guideline 91) for further information.	If a person with depression is informed about, and prepared to tolerate, the increased side-effect burden, consider combining or augmenting an antidepressant with: lithium or an antipsychotic such as aripiprazole , olanzapine , quetiapine or risperidone or another antidepressant such as mirtazapine or mianserin.	Inform the person that they should seek advice from their practitioner if they experience significant discontinuation symptoms	When considering ECT as a treatment choice, ensure that the person with depression is fully informed of the risks associated with ECT, and with the risks and benefits specific to them	The update information section has a list of recommendations for which the evidence has not been updated since the original guideline.	The guideline assumes that prescribers will use a drug's summary of product characteristics (SPC) and the 'British national formulary' (BNF) to inform their decisions made with individual patients.	Making decisions using NICE guidelines explains how we use words to show the strength (or certainty) of our recommendations, and has information about prescribing medicines (including off-label use), professional guidelines, standards and laws (including on consent and mental capacity), and safeguarding.	When working with people with depression and their families or carers: provide information appropriate to their level of understanding about the nature of depression and the range of treatments available avoid clinical language without adequate explanation ensure that comprehensive written information is available in the appropriate language and in audio format if possible provide and work proficiently with independent interpreters (that is, someone who is not known to the person with depression) if needed.	Inform people with depression about self-help groups, support groups and other local and national resources.	Ensure that consent to treatment is based on the provision of clear information (which should also be available in written form) about the intervention, covering: what it comprises what is expected of the person while having it likely outcomes (including any side effects).	When families or carers are involved in supporting a person with severe or chronic depression, consider: providing written and verbal information on depression and its management, including how families or carers can support the person offering a carer's assessment of their caring, physical and mental health needs if necessary providing information about local family or carer support groups and voluntary organisations, and helping families or carers to access these negotiating between the person and their family or carer about confidentiality and the sharing of information.	If a person answers 'yes' to either of the depression identification questions (see recommendation ) but the practitioner is not competent to perform a mental health assessment, they should refer the person to an appropriate professional	If a person answers 'yes' to either of the depression identification questions (see recommendation ), a practitioner who is competent to perform a mental health assessment should review the person's mental state and associated functional, interpersonal and social difficulties.	When assessing a person with suspected depression, consider using a validated measure (for example, for symptoms, functions and or disability) to inform and evaluate treatment.	Last updated April 2018 provide information about the nature and course of depression arrange a further assessment, normally within 2 weeks make contact if the person does not attend follow-up appointments.	When prescribing antidepressants, explore any concerns the person with depression has about taking medication, explain fully the reasons for prescribing, and provide information about taking antidepressants, including: the gradual development of the full antidepressant effect the importance of taking medication as prescribed and the need to continue treatment after remission potential side effects the potential for interactions with other medications the risk and nature of discontinuation symptoms with all antidepressants, particularly with drugs with a shorter half-life (such as paroxetine and venlafaxine), and how these symptoms can be minimised the fact that addiction does not occur with antidepressants.	Last updated April 2018 treatment, provide appropriate information and consider one of the following strategies: monitor symptoms closely where side effects are mild and acceptable to the person or stop the antidepressant or change to a different antidepressant if the person prefers or in discussion with the person, consider short-term concomitant treatment with a benzodiazepine if anxiety, agitation and or insomnia are problematic (except in people with chronic symptoms of anxiety); this should usually be for no longer than 2 weeks in order to prevent the development of dependence.	Refer to 'Depression in adults with a chronic physical health problem: recognition and management' (NICE clinical guideline 91) for further information.	If a person with depression is informed about, and prepared to tolerate, the increased side-effect burden, consider combining or augmenting an antidepressant with: lithium or an antipsychotic such as aripiprazole , olanzapine , quetiapine or risperidone or another antidepressant such as mirtazapine or mianserin.	Inform the person that they should seek advice from their practitioner if they experience significant discontinuation symptoms	When considering ECT as a treatment choice, ensure that the person with depression is fully informed of the risks associated with ECT, and with the risks and benefits specific to them	
formulary	0	1.0	2	The guideline assumes that prescribers will use a drug's summary of product characteristics (SPC) and the 'British national formulary' (BNF) to inform their decisions made with individual patients.	The guideline assumes that prescribers will use a drug's summary of product characteristics (SPC) and the 'British national formulary' (BNF) to inform their decisions made with individual patients.	
functioning	1	1.0	2	Where possible, the key goal of an intervention should be complete relief of symptoms (remission), which is associated with better functioning and a lower likelihood of relapse.	Where possible, the key goal of an intervention should be complete relief of symptoms (remission), which is associated with better functioning and a lower likelihood of relapse.	
functions	0	1.0	2	When assessing a person with suspected depression, consider using a validated measure (for example, for symptoms, functions and or disability) to inform and evaluate treatment.	When assessing a person with suspected depression, consider using a validated measure (for example, for symptoms, functions and or disability) to inform and evaluate treatment.	
